153	3	What is the phone number and postcode?	Frankie and Bennys is an Italian restaurant in the south part of town and is in the expensive price range.	south	italian	dontcare
153	4	Thank you, goodbye	The postcode for Frankie and Bennys is C.B 1, 7 D.Y and the phone number is 01223 412430.	south	italian	dontcare
154	0	I want to find a cheap restaurant serving international food. What is the address and postcode?		none	international	cheap
154	1	Thank you, goodbye.	The Missing Sock matches your request they are located at Finders Corner Newmarket Road C.B 25, 9 A.Q  01223 812660 is the phone number	none	international	cheap
155	0	Hello, do you have any Malaysian restaurants listed?		none	malaysian	none
155	1	What about moderate Mexican?	No Malaysian restaurants are in the area. Is there something else you are interested in?	none	mexican	moderate
155	2	How about Mediterranean?	There are no matching records founds.	none	mediterranean	moderate
156	0	I am looking for a place that serves African food. I don't care about the price range.		none	african	dontcare
156	1	It doesn't matter. What suggestions do you have?	African huh? Where are you now? Id hate to send you somewhere far away	dontcare	african	dontcare
156	2	Please provide me with the address and phone number to Bedouin.	How about bedouin?	dontcare	african	dontcare
156	3	Thank you, goodbye. 	Bedouin is located at 100 Mill Road City Centre and their phone number is 01223 367660.	dontcare	african	dontcare
157	0	I want a restaurant in the north part of town.		north	none	none
157	1	I want a restaurant that is moderately priced. 	The City Stop restaurant is in the north part of town. The Golden Wok is also located in the north part of town.	north	none	moderate
157	2	What is their address and phone number?	Golden Wok is located in the north part of town, and is moderately priced.	north	none	moderate
157	3	Thank you, goodbye.	The address for Golden Wok is 191 Histon Road Chesterton and the phone number is 01223 350688.	north	none	moderate
158	0	I'm looking for a cheap restaurant in the west area of town.		west	none	cheap
158	1	What its phone number?	The Cambridge lodge restaurant  is in the cheap price range and in the west part of town.	west	none	cheap
158	2	Can you give me the phone number of a different, cheap restaurant in the west part of town?	I cannot find that information. 	west	none	cheap
158	3	Thank you!  Goodbye.	Thanh Binh is a Vietnamese restaurant in the west of town and is in the cheap price range. The phone number is 01223 362456.	west	none	cheap
159	0	Hello, I am looking for a restaurant that serves Spanish food in the centre of town. 		centre	spanish	none
159	1	What is the phone number and postcode? 	La Raza is a cheap Spanish restaurant in the centre of town.	centre	spanish	none
159	2	Okay. Thank you, goodbye.	The phone number to La Raza is 01223 464550 and its postcode is C.B 2, 3 L.L	centre	spanish	none
159	3	Thank you.	Have a great day and enjoy your food.	centre	spanish	none
160	0	hello, i'm looking for a restaurant that serves afghan food		none	afghan	none
160	1	European food?	I'm afriad we have none in our database.  Is there something else I could find for you?	none	european	none
160	2	I don't care about the price range.	We have many european places in our database.  What price and area are you looking for?	none	european	dontcare
160	3	Could you please give me the phone and address for a European restaurant in the centre?	thank you, goodbye	centre	european	dontcare
161	0	I want something in the north that serves moroccan food .		north	moroccan	none
161	1	Yes. Is there a french restaurant in the north part of town? 	there is no moroccan restaurant in the north. Do you want to try something else ?	north	french	none
161	2	What is their phone number?	Restaurant Two Two serves French food, and is located in the north part of town.	north	french	none
161	3	that's all, thanks!	Restaurant Two Two's phone number is 01223 351880. Is there anything else I can do for you?	north	french	none
162	0	I'm looking for a caribbean restaurant in the centre		centre	caribbean	none
162	1	Ok how about a french restaurant in the centre.	I'm sorry! I don't know of any caribbean restaurants.	centre	french	none
162	2	All right, I need the address, phone number and price range?	Cote restaurant is the only one I found.	centre	french	none
162	3	Thanks! 	Cote restaurant is expensive and its address is Bridge Street City Centre.  Its phone number is 01223311053.	centre	french	none
163	0	I am looking for a moderately priced restaurant in the west part of town. 		west	none	moderate
163	1	No, i dont care about the cuisine.	There are three, moderately priced restaurants in the west part of town. Do you have a preference of cuisine?	west	dontcare	moderate
163	2	I need the address.	meghna is a restaurant  in the west part of town and moderately priced. would you like their phone number and address?	west	dontcare	moderate
163	3	no. thank you 	meghna is located at 205 Victoria Road Chesterton.  Can I help you with anything else? 	west	dontcare	moderate
164	0	Yes. I would like a moderately priced restaurant in the east part of town. 		east	none	moderate
164	1	Is there any other restaurant?	curry prince serves indian food, in the moderate price range and in the east part of town. 	east	none	moderate
164	2	What is the address?	Pizza Hut Fen Ditton is in the east part of town and serves moderately priced Italian food.	east	none	moderate
165	0	I'm looking for a cheap japanese restaurant.		none	japanese	cheap
165	1	Italian and please include the address and phone number.	I'm sorry no records match your current search, can I offer you a different food choice today?	none	italian	cheap
165	2	Perfect! Thank you!	I have the Da Vinci Pizzeria in the north part of town at 20 Milton Road Chesterton, tel. 01223 351707. Does that sound good?	none	italian	cheap
166	0	Hi I'm looking for a cheap restaurant on the west part of town.		west	none	cheap
166	1	don't care 	There are two options that fit that description. One serves vietnamese and the other serves italian, do you have a preference?	west	dontcare	cheap
167	0	I am looking for a british restaurant options on the west side of town and I would like their addresses.		west	british	none
167	1	Can I please have the address to a different restaurant?	Two options I have found are Grafitti at Hotel Felix Whitehouse Lane Huntingdon Road and Saint Johns Chop House at 21 - 24 Northampton Street.	west	british	none
167	2	OK thanks.	Travellers Rest at Huntingdon Road City Centre 	west	british	none
168	0	can you tell me if there is a moderately priced restaurant serving spanish food anywhere in town? 		dontcare	spanish	moderate
168	1	What is the address, phone number, and area?	La Tasca serves Spanish food and is located in the town centre and is in the moderate price range.   	dontcare	spanish	moderate
168	2	No that is it, Thank you	Their address is 14 -16 Bridge Street in the Centre area. Their phone number is 01223 464630. Can I help with anything else?	dontcare	spanish	moderate
168	3	Thanks again!	Thank you for choosing our system. Goodbye  	dontcare	spanish	moderate
169	0	I'm looking for an expensive japanese restaurant		none	japanese	expensive
169	1	can I have the address and phone number please.	You should go to wagamama!	none	japanese	expensive
169	2	Thank you.	It's at 36 Saint Andrews Street. And the number is 01223 462354.	none	japanese	expensive
169	3	No, that's all I needed, thanks.	You're welcome.  Is there anything else I can help with?	none	japanese	expensive
170	0	I need a cheap restaurant in the west part of town		west	none	cheap
170	1	Are there any others?  And may I have the phone number and address for the Vietnamese restaurant?	I found two cheap restaurants in the west side of town, are you interested in Italian or Vietnamese?	west	vietnamese	cheap
